,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
351,8,546. 잠실대교북단 교차로,1,13,37.53247833,127.08509064,ST-257
352,20,548. 자양나들목,1,5,37.52976990,127.07485962,ST-258
353,10,549. 아차산역 3번출구,8,80,37.55122375,127.08970642,ST-259
354,20,550. 서울시설공단 앞,32,160,37.57164001,127.03565979,ST-251
355,11,551. 구의삼성쉐르빌 앞,8,73,37.53984070,127.09388733,ST-377
356,9,552. 대림아크로리버 앞,12,133,37.53657913,127.09297180,ST-378
357,19,553. 중곡 성원아파트 앞,18,95,37.57125473,127.07980347,ST-379
358,9,555. 구의3동주민센터,8,89,37.53784943,127.09217072,ST-381
359,7,556. 달맞이공원,2,29,37.54205322,127.02040100,ST-357
360,10,557. 도선동 주민센터 앞,23,230,37.56764221,127.02569580,ST-358
361,20,558. 성동광진 교육지원청 앞,17,85,37.56460571,127.03652191,ST-359
362,13,559. 왕십리역 4번 출구 건너편,13,100,37.56109619,127.03679657,ST-360
363,14,560. 비전교회 앞,2,14,37.55120468,127.06893158,ST-361
364,10,561. 서울숲역 2번출구 앞,4,40,37.54281616,127.04467010,ST-362
365,10,563. 성동세무서 건너편,14,140,37.54791260,127.06275177,ST-364
366,7,564. 금호역 3번출구,5,71,37.54792786,127.01557159,ST-365
367,19,565. 옥수역 3번출구,19,100,37.54136658,127.01776123,ST-366
368,14,568. 청계8가 사거리 B,24,171,37.57110214,127.02355957,ST-369
369,10,569. 응봉현대아파트 정류소,2,20,37.54958344,127.03024292,ST-370
370,20,571. 세종대학교 대양AI센터,13,65,37.55039597,127.07585907,ST-382
371,10,573. 구의문주차장 앞,7,70,37.54523087,127.08473206,ST-384
372,22,574. 아차산역4번출구,23,105,37.55184937,127.08898163,ST-385
373,10,575. 대원중고교 입구(대하빌딩),6,60,37.56429291,127.08693695,ST-386
374,10,576. 광나루역 3번 출구,11,110,37.54483032,127.10426331,ST-387
375,10,577. 광진청소년수련관,3,30,37.54654694,127.10613251,ST-388
376,8,578. 성동세무서 부근,4,50,37.54829025,127.06246185,ST-371
377,8,579. 마장역 4번출구,18,225,37.56520462,127.04184723,ST-372
378,10,582. 경일중학교 앞,4,40,37.54317856,127.04907990,ST-375
379,25,583. 청계천 생태교실 앞,4,16,37.56797028,127.04689026,ST-376
380,20,584. 광진광장 교통섬,14,70,37.54782867,127.07263184,ST-445
381,9,585. 성수2가1동 공영주차장 인근,0,0,37.53680801,127.05548859,ST-446
382,10,586. 마장동 주민센터,10,100,37.56594086,127.04539490,ST-447
383,10,587. 유니베라 앞,13,130,37.54541779,127.05264282,ST-482
384,20,588. 뚝섬 유원지역,0,0,37.53268814,127.06749725,ST-483
385,8,589. 성수역3번출구,17,213,37.54415894,127.05665588,ST-506
386,20,590. 건국대학교 (입학정보관),4,20,37.53989029,127.07336426,ST-972
387,5,591. 건국대학교 (행정관),1,20,37.54277802,127.07537079,ST-973
388,30,592. 건국대학교 학생회관,12,40,37.54191208,127.07763672,ST-974
389,8,593.자양중앙나들목,6,75,37.52845383,127.07803345,ST-980
390,15,594. 중랑물재생센터(서울새활용플라자),69,460,37.55830383,127.05805969,ST-967
391,10,600. 휘경2동 주민센터,11,110,37.58991241,127.06867981,ST-260
392,10,602. 장안동 사거리,44,440,37.57217407,127.07138824,ST-262
393,8,605. 신설동역8번출구,14,175,37.57419968,127.02649689,ST-265
394,15,606. 서울반도체고 앞,23,153,37.58462524,127.07028961,ST-266
395,15,607. 신이문역 2번출구,18,120,37.60271072,127.06786346,ST-267
396,10,608. 전농삼성아파트,5,50,37.58131027,127.05534363,ST-268
397,30,609. 제기2교,23,77,37.58774567,127.03738403,ST-269
398,10,610. 동대문중 교차로,3,30,37.57308578,127.05216217,ST-270
399,20,612. 시립동부병원 앞 사거리,13,65,37.57366562,127.03081512,ST-271
400,8,613. 신설동역 10번출구 앞,11,138,37.57527161,127.02346802,ST-272
401,23,614. 용두동 사거리,21,91,37.57768631,127.03101349,ST-273
402,25,615. 용두동 래미안허브리츠아파트 앞,28,112,37.57638168,127.03511047,ST-274
403,10,616. 서울시립대 정문 앞 A,1,10,37.58256149,127.05436707,ST-275
404,20,617. 청솔우성아파트 앞,3,15,37.57420349,127.05769348,ST-276
405,8,621. 전농초등학교 건너편,8,100,37.57489014,127.05353546,ST-389
406,15,622. 전농사거리 교통섬,31,207,37.57779312,127.05783081,ST-390
407,25,623. 서울시립대 정문 앞 B,1,4,37.58369827,127.05385590,ST-391
408,10,624. 전농동 동아아파트 앞,18,180,37.57418823,127.04589081,ST-392
409,17,626. 군자교 서측 녹지대,19,112,37.56115341,127.07096863,ST-394
410,10,627. 장안동삼거리 교통섬,14,140,37.57863235,127.07190704,ST-395
411,15,628. 휘봉고등학교 앞,24,160,37.58677673,127.06764221,ST-396
412,15,630. 동대문구 보건소,11,73,37.57485199,127.04030609,ST-397
413,15,631. 답십리역 1번출구,33,220,37.56818390,127.05127716,ST-398
414,8,633. 청량리 기업은행 앞,0,0,37.58049774,127.04472351,ST-400
415,24,634. 외국어대 정문 앞,19,79,37.59601974,127.05982971,ST-401
416,12,635. 시조사 앞,8,67,37.58751678,127.05277252,ST-402
417,10,637. KAIST 경영대학 앞,2,20,37.59161377,127.04579163,ST-404
418,10,638. 서울시립대 정보기술관,15,150,37.58300781,127.06097412,ST-405
419,7,639. 서울시립대 후문,0,0,37.58504486,127.06027222,ST-406
420,6,640. 동대문경찰서 교차로,23,383,37.58255005,127.04460144,ST-407
421,10,641. 용두역 4번출구,18,180,37.57375336,127.03853607,ST-408
422,9,642. 신답역 사거리,4,44,37.57035446,127.04843140,ST-409
423,10,643. 동대문구민체육센터 (육교아래),11,110,37.56697083,127.07429504,ST-410
424,15,648. 장안동위더스빌옆,20,133,37.56669998,127.06242371,ST-1300
425,20,650. 중랑교사거리,6,30,37.59153366,127.06774139,ST-1302
426,10,652. 답십리 래미안엘파인아파트 입구,13,130,37.57653046,127.06594086,ST-1447
427,10,654. 전농동 텃골공원,0,0,37.57762146,127.05210876,ST-1449
428,10,656. 영휘원 교차로,34,340,37.58723831,127.04313660,ST-1628
429,10,660. 동의보감타워,5,50,37.57799911,127.03762817,ST-1632
430,15,661. 경희대학교 청운관,10,67,37.59460068,127.05197144,ST-1625
431,10,663. 외대앞역 3번출구,6,60,37.59489059,127.06302643,ST-1671
432,10,664. 서울시립대 건설공학관,2,20,37.58412933,127.05793762,ST-1758
433,11,665.이문동 쌍용아파트 정문,31,282,37.59960556,127.06864166,ST-2265
434,20,666.이문대성유니드아파트 앞,14,70,37.60362244,127.07083130,ST-2266
435,7,667.청량차도 육교 밑,6,86,37.58670807,127.04688263,ST-2267
436,10,669.청계한신휴플러스앞 삼거리,13,130,37.57214737,127.04460907,ST-2269
437,9,670.삼육서울병원 버스정류장,31,344,37.58967590,127.06151581,ST-2270
438,17,672.대광고등학교,3,18,37.57875061,127.02402496,ST-2272
439,10,673.안암골벽산아파트(후문),2,20,37.58407974,127.03103638,ST-2273
440,15,674.고대앞사거리 교통섬,8,53,37.58655167,127.03314209,ST-2274
441,9,676.FITI시험연구원 앞,24,267,37.58143234,127.03547668,ST-2276
442,21,678.장안힐스테이트(아) 앞,33,157,37.57655716,127.07431030,ST-2278
443,10,679.전농SK아파트 앞,1,10,37.57787704,127.06168365,ST-2279
444,22,680.꿈마루어린이도서관 앞,2,9,37.59238434,127.05741119,ST-2280
445,14,681.서울특별시 동부교육지원청(육교),34,243,37.57983780,127.05637360,ST-2281
446,20,700. KB국민은행 염창역 지점 앞,14,70,37.54684830,126.87277222,ST-308
447,8,701. 목동사거리 부근,35,438,37.53280258,126.86392975,ST-309
448,20,702. 목4동주민센터 옆,0,0,37.53254318,126.86872864,ST-310
449,12,703. 오목교역 7번출구 앞,33,275,37.52362823,126.87524414,ST-311
450,14,704. 남부법원검찰청 교차로,12,86,37.52325439,126.86490631,ST-312
451,15,706. 신정네거리역,12,80,37.52188110,126.85175323,ST-313
452,15,708. 서울출입국관리사무소 앞,30,200,37.51897049,126.86996460,ST-315
453,20,709. 신정3동 현장민원실 앞,17,85,37.51158524,126.84156036,ST-316
454,10,710. 금옥여고보도육교,10,100,37.50971222,126.84416962,ST-317
455,20,711. 신일해피트리아파트 앞,19,95,37.51705933,126.84848785,ST-318
456,14,712. 강월초교입구 사거리,8,57,37.51699829,126.83831787,ST-319
457,20,713. 양서중학교 옆,20,100,37.53304672,126.82995605,ST-320
458,10,714. 한국SGI 양천문화회관 앞,3,30,37.53254700,126.83080292,ST-321
459,23,716.신정6동 주민센터 인근,34,148,37.51731873,126.86431885,ST-428
460,10,719. 홍익병원앞 교차로,26,260,37.53109741,126.86402893,ST-431
461,10,720. 서울강월초등학교 앞,11,110,37.51619720,126.83489990,ST-432
462,10,722. 경서농협 버스정류장(우리은행신정동지점방향),20,200,37.52151108,126.85738373,ST-993
463,15,723. SBS방송국,22,147,37.52916336,126.87274933,ST-994
464,10,724. 계남공원 입구 주출입구 좌측,32,320,37.51059723,126.85732269,ST-995
465,15,725. 양강중학교앞 교차로,0,0,37.52433395,126.85054779,ST-996
466,18,726. 목동3단지 시내버스정류장,74,411,37.53438950,126.86959839,ST-997
467,10,729. 서부식자재마트 건너편,51,510,37.51037979,126.86679840,ST-1000
468,10,731. 서울시 도로환경관리센터,19,190,37.52989960,126.87654114,ST-1002
469,10,733. 신정이펜하우스314동,29,290,37.51409912,126.83100128,ST-1004
470,10,734. 신트리공원 입구,29,290,37.51395035,126.85605621,ST-1005
471,10,735. 영도초등학교,30,300,37.53637695,126.87151337,ST-1006
472,10,736. 오솔길공원,19,190,37.52219009,126.83670044,ST-1007
473,20,737. 장수공원,16,80,37.52231216,126.84904480,ST-1008
474,13,739. 신월사거리,1,8,37.53699493,126.82728577,ST-1010
475,8,740. 으뜸공원,22,275,37.53636932,126.83171082,ST-1011
476,10,741. 화곡로 입구 교차로,0,0,37.53952026,126.82540131,ST-1012
477,10,742. 등촌역 5번 출구 뒤,2,20,37.55073166,126.86457825,ST-1013
478,22,743. 현대6차아파트 101동 옆,12,55,37.50889969,126.84268188,ST-1014
479,40,744. 신목동역 2번 출구,32,80,37.54384232,126.88254547,ST-1015
480,10,745. 강서초등학교,37,370,37.52228165,126.83969879,ST-1016
481,10,746. 목동2단지 상가,14,140,37.53650284,126.87774658,ST-1017
482,10,747. 목동3단지 상가,5,50,37.53458023,126.87564850,ST-1018
483,15,748. 목동운동장,15,100,37.53025055,126.87930298,ST-1019
484,10,749. 이대목동병원보도육교,31,310,37.53722763,126.88661194,ST-1350
485,10,750. 연의근린공원 건너편,15,150,37.51222992,126.83578491,ST-1398
486,10,752. 성원2차 아파트,16,160,37.54218292,126.86330414,ST-1400
487,10,754. 목동1단지아파트 118동 앞,22,220,37.54114151,126.87667847,ST-1495
488,7,755. 목동1단지아파트 상가 앞,0,0,37.53786850,126.88140869,ST-1496
489,15,756. 목동주차장,7,47,37.52667999,126.87616730,ST-1497
490,10,757. 신정이펜하우스 1단지아파트 입구 사거리,21,210,37.51427841,126.82874298,ST-1498
491,13,758. 한사랑교회 앞,39,300,37.51472092,126.85919952,ST-1499
492,10,759. 보아스아파트 앞,6,60,37.52407074,126.83860016,ST-1500
493,10,760. 잣절보도육교 아래,22,220,37.50682068,126.84429932,ST-1501
494,10,762. 오목로 무중력지대 앞,3,30,37.52474213,126.87766266,ST-1503
495,10,763. 목동11단지 아파트,18,180,37.51065826,126.85916138,ST-1504
496,12,765. 오목교역 3번출구,20,167,37.52477646,126.87548065,ST-1731
497,15,766. 신목동역 3번출구,5,33,37.54394913,126.88346100,ST-1736
498,10,767.신정숲속마을아파트,17,170,37.50574493,126.83631134,ST-1993
499,15,768.목동5단지아파트 501동,4,27,37.53566742,126.88158417,ST-1994
500,20,769.CBS방송국 앞,25,125,37.52785492,126.87467194,ST-1995
501,12,770.목동역5번출구,46,383,37.52571487,126.86486816,ST-1996
502,8,771.목동아파트 703동 앞,15,188,37.52820587,126.87016296,ST-1997
503,10,"773.염창역 3, 4번 출구 사이",2,20,37.54670715,126.87457275,ST-1999
504,11,774.등촌역 4번 출구 ,4,36,37.54950714,126.86721802,ST-2000
505,10,775.세종그랑시아 앞(102동),17,170,37.53837585,126.86383057,ST-2001
506,15,776.목마공원,13,87,37.53874207,126.88568115,ST-2002
507,10,777.신월6차보람아파트 앞,27,270,37.52988815,126.83500671,ST-2003
508,20,779. 신정1동 주민센터 앞,58,290,37.51854324,126.85388184,ST-2005
509,15,780.신정교 하부,11,73,37.51733780,126.87764740,ST-2006
510,24,781.신정보도육교 아래,24,100,37.51759338,126.87655640,ST-2007
511,20,782.서남병원 후문,24,120,37.51167297,126.83274078,ST-2008
512,24,"785.양천구청, 보건소 사잇길",66,275,37.51747513,126.86632538,ST-2011
513,9,786.목동아파트 8단지 상가동 앞,20,222,37.52006912,126.86831665,ST-2012
514,28,787.양천아파트 입구,15,54,37.50790405,126.86264801,ST-2013
515,15,788.양천구청역 2번출구 옆,44,293,37.51228714,126.86528015,ST-2014
516,15,791.현대하이페리온,31,207,37.52490234,126.86980438,ST-2016
517,20,792.목동트라팰리스 웨스턴에비뉴,22,110,37.52537155,126.87092590,ST-2017
518,15,793.목동5단지아파트 534동,13,87,37.53302002,126.87789917,ST-2039
519,10,794.양천문화회관,12,120,37.51686478,126.86296082,ST-2395
520,22,795.양천 해누리타운,18,82,37.51584244,126.86411285,ST-2396
521,10,796.목동아파트 14단지 B상가 앞,33,330,37.51466370,126.87194061,ST-2397
522,10,797.목동아파트 1422동 1434동 사잇길,26,260,37.51515579,126.87248993,ST-2398
523,15,800. 목월공원 앞,12,80,37.53243256,126.95474243,ST-322
524,9,802. 한강진역 2번 출구 앞,3,33,37.54115295,127.00221252,ST-324
525,9,805. 문배어린이공원 앞,11,122,37.53675842,126.97000122,ST-326
526,20,806. 전자랜드 본관 앞,3,15,37.53306580,126.96073151,ST-327
527,10,807. 서울역 12번 출구 앞,6,60,37.55227661,126.97268677,ST-328
528,10,808. 서빙고동 금호맨션 앞,12,120,37.52050400,126.98973846,ST-329
529,10,809. 한남 유수지 복개주차장,1,10,37.53016663,127.00743866,ST-330
530,10,810. 이태원지하보도,9,90,37.53841019,126.98664856,ST-331
531,20,811. 녹사평역1번출구,12,60,37.53507996,126.98538208,ST-332
532,15,813. 삼각지역 3번출구,18,120,37.53351212,126.97227478,ST-334
533,30,815. LIG강촌아파트 103동앞,16,53,37.51850891,126.97879791,ST-335
534,25,816. 신용산역 6번출구 앞,32,128,37.53014755,126.96848297,ST-435
535,9,817. 삼각지역 4번출구 앞,3,33,37.53345108,126.97173309,ST-436
536,12,818. 숙명여대 입구 교차로,10,83,37.54489517,126.96938324,ST-437
537,12,819. 선린인터넷 고등학교,15,125,37.54165268,126.97050476,ST-438
538,10,820. 청파동입구 교차로,10,100,37.54902649,126.97194672,ST-439
539,10,822. 이촌1동 마을공원,6,60,37.52202606,126.96618652,ST-440
540,10,823. 효창동주민센터 앞,10,100,37.54232025,126.96195984,ST-441
541,15,825. 서빙고동 주민센터 앞,30,200,37.52033615,126.99426270,ST-442
542,20,826. 서울역 서부교차로2,16,80,37.55536652,126.96864319,ST-946
543,14,827. 국군복지단,6,43,37.54167175,126.98151398,ST-1324
544,7,828. 숙대입구역 8번,8,114,37.54407883,126.97200012,ST-1325
545,40,829. 한강대교 북단 교차로,4,10,37.52293015,126.96169281,ST-1326
546,10,830. 강변삼성스위트아파트 앞,10,100,37.53442383,126.94857025,ST-1327
547,20,832. 이촌1동 주민센터 뒤,15,75,37.52128220,126.97346497,ST-1339
548,9,834. 효창공원앞역 3번출구 앞,5,56,37.53900146,126.96181488,ST-1341
549,9,835. 남영역 건너편,14,156,37.54198074,126.97154236,ST-1342
550,15,836. 현대자동차서비스 앞,12,80,37.53142166,126.95149994,ST-1343
551,10,837. 한남나들목 입구,4,40,37.52898788,127.00662231,ST-1344
552,8,838. 숙대입구역 4번출구,7,88,37.54446030,126.97238922,ST-1376
553,10,839. 보광동 삼성리버빌아파트 앞,29,290,37.52400970,127.00144958,ST-1441
554,10,840. 용산 파크타워 앞,22,220,37.52365112,126.97026825,ST-1442
555,25,841. 신용산역 1번 출구,29,116,37.52960968,126.96887207,ST-1443
556,19,843. 이태원관광특구 입구(용산구청방향),1,5,37.53379822,126.98867035,ST-1445
557,15,844. 이촌2동 동원베네스트 아파트 앞,18,120,37.52714920,126.95516205,ST-1446
558,16,845. 용산 선인상가,14,88,37.53269958,126.96437836,ST-1615
559,15,846. 용산중학교,2,13,37.54650116,126.98094940,ST-1721
560,8,848. 삼각지12번 출구,17,213,37.53488922,126.97562408,ST-2172
561,20,849. 삼각지 자이아파트,29,145,37.53607941,126.97341919,ST-2173
562,15,850.KCC용산웰츠(WELLTZ)타워,20,133,37.53739929,126.96892548,ST-2174
563,10,851.효창 푸르지오 앞,8,80,37.54047775,126.95811462,ST-2175
564,25,852. 청암자이아파트 앞,24,96,37.53452682,126.94718170,ST-2176
565,19,853.용산역 맞은편,18,95,37.52841568,126.96595001,ST-2177
566,10,854.HID 유족동지회 앞,4,40,37.53850937,127.00148010,ST-2178
567,10,855.이촌역5번출구 앞,4,40,37.52272415,126.97277069,ST-2179
568,10,857. 현대 안성타워,1,10,37.53508759,126.99797058,ST-2181
569,10,858.녹사평역3번 출구,1,10,37.53440857,126.98689270,ST-2182
570,10,859.남산공원 야외식물원 앞,7,70,37.54188538,126.99586487,ST-2183
571,22,860.LG한강 자이아파트 앞,27,123,37.52074814,126.97082520,ST-2184
572,10,863.이촌역2번 출구,5,50,37.52177048,126.97700500,ST-2187
573,10,864.순천향대학병원(한남오거리),6,60,37.53514099,127.00600433,ST-2188
574,10,866.브라운스톤 남산아파트,7,70,37.55154800,126.97686005,ST-2190
575,10,867.서빙고역 광장(1번출구),4,40,37.51990891,126.98923492,ST-2191
576,10,869.노들섬 동측 앞,1,10,37.51729584,126.95914459,ST-2239
577,10,870.노들섬 서측 앞,7,70,37.51731873,126.95829773,ST-2240
578,20,900. 은평예술회관,11,55,37.60394287,126.92769623,ST-448
579,10,902. 진관동 은빛초등학교,11,110,37.64310837,126.91822052,ST-450
580,19,903. 은평뉴타운 아이파크,29,153,37.64586639,126.92739105,ST-451
581,16,904. 은평뉴타운 푸르지오,26,163,37.64867401,126.93070221,ST-452
582,10,905. 구파발역 2번출구,11,110,37.63623428,126.91899872,ST-453
583,8,906. 연신내역 5번출구,7,88,37.61721039,126.91957855,ST-454
584,10,907. CJ 드림시티,26,260,37.59949493,126.91698456,ST-455
585,10,908. 구산역 4번출구,21,210,37.61318588,126.91735077,ST-456
586,10,909. 백련산 힐스테이트 3차,15,150,37.58699417,126.92288208,ST-457
587,10,911. 은평평화공원(역촌역4번출구),11,110,37.60558319,126.92293549,ST-459
588,20,912. 응암오거리,25,125,37.58966064,126.91694641,ST-460
589,15,913. 이마트 버스정류장(서부경찰서 방면),19,127,37.60070038,126.92012787,ST-461
590,20,914. 새절역 2번출구,51,255,37.59080887,126.91368866,ST-462
591,10,915. 증산역 4번출구,10,100,37.58438110,126.90989685,ST-463
592,13,916. 평생학습관 앞,21,162,37.60784912,126.92132568,ST-464
593,10,917. 녹번역 3번출구,1,10,37.60074615,126.93501282,ST-465
594,10,919. 서울혁신파크,14,140,37.60702515,126.93331146,ST-467
595,8,921. 신도고등학교,0,0,37.63001633,126.91902924,ST-469
